filename,width,height,class,xmin,ymin,xmax,ymax
87b4f1202cd06440_jpg.rf.2ac9ee95057ccf91f52c0e43dfe0de40.jpg,416,416,vehicle,259,200,416,416
87b4f1202cd06440_jpg.rf.2ac9ee95057ccf91f52c0e43dfe0de40.jpg,416,416,vehicle,361,205,416,229
87b4f1202cd06440_jpg.rf.2ac9ee95057ccf91f52c0e43dfe0de40.jpg,416,416,vehicle,384,217,416,236
11b155ab5b3331cf_jpg.rf.337311fe1741878589b3954bee0547f5.jpg,416,416,license-plate,135,297,184,324
11b155ab5b3331cf_jpg.rf.337311fe1741878589b3954bee0547f5.jpg,416,416,vehicle,87,85,407,410
288a95c01e43cd14_jpg.rf.2317f3638256e47c39e6f64d50c4fa47.jpg,416,416,license-plate,191,203,263,230
288a95c01e43cd14_jpg.rf.2317f3638256e47c39e6f64d50c4fa47.jpg,416,416,vehicle,100,62,324,296
2b97f5bf137ee8d1_jpg.rf.35201e41c2fa53a6d61c66417c17ea7f.jpg,416,416,license-plate,36,186,53,194
2b97f5bf137ee8d1_jpg.rf.35201e41c2fa53a6d61c66417c17ea7f.jpg,416,416,license-plate,58,258,92,288
2b97f5bf137ee8d1_jpg.rf.35201e41c2fa53a6d61c66417c17ea7f.jpg,416,416,license-plate,381,223,416,242
2b97f5bf137ee8d1_jpg.rf.35201e41c2fa53a6d61c66417c17ea7f.jpg,416,416,vehicle,0,82,416,354
2956bcbedfc167b6_jpg.rf.364ddd3b803dfc2c2680bd5cf12dce1c.jpg,416,416,license-plate,362,207,379,231
2956bcbedfc167b6_jpg.rf.364ddd3b803dfc2c2680bd5cf12dce1c.jpg,416,416,license-plate,383,150,395,164
2956bcbedfc167b6_jpg.rf.364ddd3b803dfc2c2680bd5cf12dce1c.jpg,416,416,vehicle,75,75,383,295
2956bcbedfc167b6_jpg.rf.364ddd3b803dfc2c2680bd5cf12dce1c.jpg,416,416,vehicle,158,61,398,176
a79296fb4a48245e_jpg.rf.24651ddfc1d4f036cac0bc58ea906b0d.jpg,416,416,license-plate,101,245,141,271
a79296fb4a48245e_jpg.rf.24651ddfc1d4f036cac0bc58ea906b0d.jpg,416,416,license-plate,246,200,269,216
a79296fb4a48245e_jpg.rf.24651ddfc1d4f036cac0bc58ea906b0d.jpg,416,416,vehicle,27,88,248,354
a79296fb4a48245e_jpg.rf.24651ddfc1d4f036cac0bc58ea906b0d.jpg,416,416,vehicle,229,100,346,242
a79296fb4a48245e_jpg.rf.24651ddfc1d4f036cac0bc58ea906b0d.jpg,416,416,vehicle,315,92,387,199
a79296fb4a48245e_jpg.rf.24651ddfc1d4f036cac0bc58ea906b0d.jpg,416,416,vehicle,358,66,416,124
647ff22cf6950211_jpg.rf.2e33af1b9b6ee5f8e0c7044a8eb805a7.jpg,416,416,license-plate,192,237,253,277
647ff22cf6950211_jpg.rf.2e33af1b9b6ee5f8e0c7044a8eb805a7.jpg,416,416,vehicle,43,64,352,388
7a1f9520c7ecd5b1_jpg.rf.230911c4289f614e8c90428e64a43de5.jpg,416,416,license-plate,38,142,93,161
7a1f9520c7ecd5b1_jpg.rf.230911c4289f614e8c90428e64a43de5.jpg,416,416,license-plate,325,284,375,304
7a1f9520c7ecd5b1_jpg.rf.230911c4289f614e8c90428e64a43de5.jpg,416,416,vehicle,6,10,412,207
7a1f9520c7ecd5b1_jpg.rf.230911c4289f614e8c90428e64a43de5.jpg,416,416,vehicle,8,223,414,411
1eb2ebab9cd7adf6_jpg.rf.39854bfdfc1184d20ae4aac31229ac4f.jpg,416,416,license-plate,178,217,205,225
1eb2ebab9cd7adf6_jpg.rf.39854bfdfc1184d20ae4aac31229ac4f.jpg,416,416,vehicle,151,164,239,269
620bd952592bc0e9_jpg.rf.38c15cb6b6cdfd2810cc6221e45f04ee.jpg,416,416,license-plate,388,161,408,173
620bd952592bc0e9_jpg.rf.38c15cb6b6cdfd2810cc6221e45f04ee.jpg,416,416,vehicle,0,74,416,344
a774a6f81fea258b_jpg.rf.3fe3436775be6081646080095eda5a8a.jpg,416,416,license-plate,332,202,366,231
a774a6f81fea258b_jpg.rf.3fe3436775be6081646080095eda5a8a.jpg,416,416,vehicle,27,71,394,362
aca8821ff0368720_jpg.rf.3b2e4ceb9495c5fe04dedd841277b759.jpg,416,416,license-plate,5,91,19,111
aca8821ff0368720_jpg.rf.3b2e4ceb9495c5fe04dedd841277b759.jpg,416,416,license-plate,128,86,162,121
aca8821ff0368720_jpg.rf.3b2e4ceb9495c5fe04dedd841277b759.jpg,416,416,vehicle,0,0,169,185
aca8821ff0368720_jpg.rf.3b2e4ceb9495c5fe04dedd841277b759.jpg,416,416,vehicle,0,1,416,263
aca8821ff0368720_jpg.rf.3b2e4ceb9495c5fe04dedd841277b759.jpg,416,416,vehicle,85,0,411,262
aca8821ff0368720_jpg.rf.3b2e4ceb9495c5fe04dedd841277b759.jpg,416,416,vehicle,397,39,416,100
0f4bfc46402a9f52_jpg.rf.408104f7cd2af92e7076cdb6e8102861.jpg,416,416,license-plate,181,128,334,204
0f4bfc46402a9f52_jpg.rf.408104f7cd2af92e7076cdb6e8102861.jpg,416,416,vehicle,1,2,415,365
5021041c726b6ee4_jpg.rf.3e879ba8155ca73e1ae584acc52ce60d.jpg,416,416,license-plate,210,209,261,242
5021041c726b6ee4_jpg.rf.3e879ba8155ca73e1ae584acc52ce60d.jpg,416,416,vehicle,1,42,416,416
057569768fd6303e_jpg.rf.3e38991d0e4c36542cc100f55c38b78e.jpg,416,416,license-plate,11,131,26,143
057569768fd6303e_jpg.rf.3e38991d0e4c36542cc100f55c38b78e.jpg,416,416,license-plate,344,243,399,292
057569768fd6303e_jpg.rf.3e38991d0e4c36542cc100f55c38b78e.jpg,416,416,vehicle,0,71,416,362
46a7991da6461831_jpg.rf.3b1f3b3c75ea936ef74a52b0c71aa89e.jpg,416,416,license-plate,28,206,61,253
46a7991da6461831_jpg.rf.3b1f3b3c75ea936ef74a52b0c71aa89e.jpg,416,416,vehicle,22,29,409,318
5290f4027491d09b_jpg.rf.3f3b30829f571d5321712f126e797f07.jpg,416,416,license-plate,65,296,138,330
5290f4027491d09b_jpg.rf.3f3b30829f571d5321712f126e797f07.jpg,416,416,vehicle,26,38,316,363
326c3286bcb5b2b0_jpg.rf.4226352a687f0e2c245f33d90ce7340b.jpg,416,416,license-plate,10,76,19,80
326c3286bcb5b2b0_jpg.rf.4226352a687f0e2c245f33d90ce7340b.jpg,416,416,license-plate,299,256,352,315
326c3286bcb5b2b0_jpg.rf.4226352a687f0e2c245f33d90ce7340b.jpg,416,416,vehicle,0,55,27,89
326c3286bcb5b2b0_jpg.rf.4226352a687f0e2c245f33d90ce7340b.jpg,416,416,vehicle,60,38,371,368
9034927e7438bdd6_jpg.rf.485aa01eaf4bdb88bd528c8a3d60a779.jpg,416,416,license-plate,73,304,155,340
9034927e7438bdd6_jpg.rf.485aa01eaf4bdb88bd528c8a3d60a779.jpg,416,416,license-plate,118,179,142,186
9034927e7438bdd6_jpg.rf.485aa01eaf4bdb88bd528c8a3d60a779.jpg,416,416,vehicle,1,173,53,229
9034927e7438bdd6_jpg.rf.485aa01eaf4bdb88bd528c8a3d60a779.jpg,416,416,vehicle,1,291,49,416
9034927e7438bdd6_jpg.rf.485aa01eaf4bdb88bd528c8a3d60a779.jpg,416,416,vehicle,40,134,416,398
9034927e7438bdd6_jpg.rf.485aa01eaf4bdb88bd528c8a3d60a779.jpg,416,416,vehicle,100,156,240,211
82b53fe7f9147c96_jpg.rf.42e22dcc3ad6808fd24630b8c8d3a416.jpg,416,416,license-plate,86,235,110,261
82b53fe7f9147c96_jpg.rf.42e22dcc3ad6808fd24630b8c8d3a416.jpg,416,416,vehicle,42,57,408,392
4fa24c1abe969cb7_jpg.rf.448070d70a410db1573fe2482dc8e1f3.jpg,416,416,license-plate,177,147,224,236
4fa24c1abe969cb7_jpg.rf.448070d70a410db1573fe2482dc8e1f3.jpg,416,416,vehicle,0,0,231,350
091c033b2a7df15b_jpg.rf.40e8c5f73ca1cdb7cd643d110312847b.jpg,416,416,license-plate,91,254,113,285
091c033b2a7df15b_jpg.rf.40e8c5f73ca1cdb7cd643d110312847b.jpg,416,416,vehicle,387,135,416,231
665cac5fd1cc2186_jpg.rf.32764bd596007aa6c4bbfd89e911b1f6.jpg,416,416,license-plate,41,244,87,289
665cac5fd1cc2186_jpg.rf.32764bd596007aa6c4bbfd89e911b1f6.jpg,416,416,vehicle,30,101,389,370
665cac5fd1cc2186_jpg.rf.32764bd596007aa6c4bbfd89e911b1f6.jpg,416,416,vehicle,368,144,416,233
11f80fda2c38011c_jpg.rf.46f9e991992916fd43ee643794a15634.jpg,416,416,license-plate,220,274,265,300
11f80fda2c38011c_jpg.rf.46f9e991992916fd43ee643794a15634.jpg,416,416,vehicle,102,93,378,366
b076ad266891d7aa_jpg.rf.429bbd5bcc20fe5ff534efb755799ed8.jpg,416,416,license-plate,61,335,73,354
b076ad266891d7aa_jpg.rf.429bbd5bcc20fe5ff534efb755799ed8.jpg,416,416,license-plate,380,294,397,301
b076ad266891d7aa_jpg.rf.429bbd5bcc20fe5ff534efb755799ed8.jpg,416,416,vehicle,52,267,295,416
b076ad266891d7aa_jpg.rf.429bbd5bcc20fe5ff534efb755799ed8.jpg,416,416,vehicle,363,264,416,325
0d6ca8553971fefd_jpg.rf.4bd76ae57d750580089a25e947c1d8d5.jpg,416,416,license-plate,103,357,151,396
0d6ca8553971fefd_jpg.rf.4bd76ae57d750580089a25e947c1d8d5.jpg,416,416,license-plate,334,119,337,125
0d6ca8553971fefd_jpg.rf.4bd76ae57d750580089a25e947c1d8d5.jpg,416,416,vehicle,0,118,97,339
0d6ca8553971fefd_jpg.rf.4bd76ae57d750580089a25e947c1d8d5.jpg,416,416,vehicle,36,114,268,416
0d6ca8553971fefd_jpg.rf.4bd76ae57d750580089a25e947c1d8d5.jpg,416,416,vehicle,328,97,416,149
06b024413ad385a7_jpg.rf.31adef3948b22c2f24716638c98e543b.jpg,416,416,license-plate,340,261,372,283
081f5a6bc61b9c48_jpg.rf.49240c093b301a8a596f1212de40d56e.jpg,416,416,license-plate,240,183,295,226
081f5a6bc61b9c48_jpg.rf.49240c093b301a8a596f1212de40d56e.jpg,416,416,vehicle,0,133,21,222
081f5a6bc61b9c48_jpg.rf.49240c093b301a8a596f1212de40d56e.jpg,416,416,vehicle,0,130,57,177
081f5a6bc61b9c48_jpg.rf.49240c093b301a8a596f1212de40d56e.jpg,416,416,vehicle,50,71,376,357
081f5a6bc61b9c48_jpg.rf.49240c093b301a8a596f1212de40d56e.jpg,416,416,vehicle,54,135,79,208
081f5a6bc61b9c48_jpg.rf.49240c093b301a8a596f1212de40d56e.jpg,416,416,vehicle,264,0,416,293
4ee3f0e9a2fb20a9_jpg.rf.42e5d0ba82f281e92ede5f34c1d13f3e.jpg,416,416,license-plate,126,190,202,250
4ee3f0e9a2fb20a9_jpg.rf.42e5d0ba82f281e92ede5f34c1d13f3e.jpg,416,416,vehicle,13,0,415,415
3feecc5809a29627_jpg.rf.4ca7d27a3985622ef8b265bf7bbcd39c.jpg,416,416,license-plate,100,285,179,305
3feecc5809a29627_jpg.rf.4ca7d27a3985622ef8b265bf7bbcd39c.jpg,416,416,vehicle,50,132,416,366
2753536137929411_jpg.rf.465d4a26af196ed442beff2c3857d81e.jpg,416,416,license-plate,49,216,99,250
2753536137929411_jpg.rf.465d4a26af196ed442beff2c3857d81e.jpg,416,416,vehicle,22,117,405,359
2753536137929411_jpg.rf.465d4a26af196ed442beff2c3857d81e.jpg,416,416,vehicle,389,138,416,206
3241f09a8964ddfb_jpg.rf.48b943cc08d0bae515a4fb8df9a30e7a.jpg,416,416,license-plate,137,279,160,299
3241f09a8964ddfb_jpg.rf.48b943cc08d0bae515a4fb8df9a30e7a.jpg,416,416,license-plate,356,202,368,211
3241f09a8964ddfb_jpg.rf.48b943cc08d0bae515a4fb8df9a30e7a.jpg,416,416,vehicle,0,162,50,212
3241f09a8964ddfb_jpg.rf.48b943cc08d0bae515a4fb8df9a30e7a.jpg,416,416,vehicle,0,280,106,416
3241f09a8964ddfb_jpg.rf.48b943cc08d0bae515a4fb8df9a30e7a.jpg,416,416,vehicle,109,147,321,317
3241f09a8964ddfb_jpg.rf.48b943cc08d0bae515a4fb8df9a30e7a.jpg,416,416,vehicle,227,131,301,167
3241f09a8964ddfb_jpg.rf.48b943cc08d0bae515a4fb8df9a30e7a.jpg,416,416,vehicle,337,141,416,222
a21aa7c1d7b93d12_jpg.rf.459bae358e3f6ecb28c0f6c3dcf7704a.jpg,416,416,license-plate,53,212,136,260
a21aa7c1d7b93d12_jpg.rf.459bae358e3f6ecb28c0f6c3dcf7704a.jpg,416,416,vehicle,5,0,374,413
4ff8bebd6d6a0361_jpg.rf.4292650a6004e752add372b8c8b59e91.jpg,416,416,license-plate,157,199,269,238
4ff8bebd6d6a0361_jpg.rf.4292650a6004e752add372b8c8b59e91.jpg,416,416,vehicle,60,68,371,359
ae6724423f0d111a_jpg.rf.4b6ce33f62111d30cb31d02dfcfe3401.jpg,416,416,license-plate,250,325,339,367
ae6724423f0d111a_jpg.rf.4b6ce33f62111d30cb31d02dfcfe3401.jpg,416,416,vehicle,39,31,383,371
9498d0aff8f9ff8c_jpg.rf.48f45d52c4fbc491cd6d5b54d706b9dd.jpg,416,416,license-plate,385,259,402,281
9498d0aff8f9ff8c_jpg.rf.48f45d52c4fbc491cd6d5b54d706b9dd.jpg,416,416,vehicle,12,104,416,345
8cdcb833ef1ef049_jpg.rf.21382d2e408d3ccd7dc74c1f356df6f1.jpg,416,416,license-plate,93,194,157,220
8cdcb833ef1ef049_jpg.rf.21382d2e408d3ccd7dc74c1f356df6f1.jpg,416,416,license-plate,341,146,354,160
8cdcb833ef1ef049_jpg.rf.21382d2e408d3ccd7dc74c1f356df6f1.jpg,416,416,vehicle,48,61,403,364
17585ef2efb5ef9b_jpg.rf.48aabb44e83473e79e289879d41f2fe1.jpg,416,416,license-plate,144,315,306,340
17585ef2efb5ef9b_jpg.rf.48aabb44e83473e79e289879d41f2fe1.jpg,416,416,vehicle,0,3,89,36
17585ef2efb5ef9b_jpg.rf.48aabb44e83473e79e289879d41f2fe1.jpg,416,416,vehicle,0,59,415,376
17585ef2efb5ef9b_jpg.rf.48aabb44e83473e79e289879d41f2fe1.jpg,416,416,vehicle,22,7,212,67
17585ef2efb5ef9b_jpg.rf.48aabb44e83473e79e289879d41f2fe1.jpg,416,416,vehicle,195,0,241,23
17585ef2efb5ef9b_jpg.rf.48aabb44e83473e79e289879d41f2fe1.jpg,416,416,vehicle,236,0,416,61
28bd6c6b1050e055_jpg.rf.4f139b7736ed163fe5f362bb412f0209.jpg,416,416,license-plate,10,155,120,202
28bd6c6b1050e055_jpg.rf.4f139b7736ed163fe5f362bb412f0209.jpg,416,416,vehicle,0,0,416,316
6aff04e9c32aec0f_jpg.rf.4dc1bc81208b8075bb0cd009c1673409.jpg,416,416,license-plate,0,275,89,347
6aff04e9c32aec0f_jpg.rf.4dc1bc81208b8075bb0cd009c1673409.jpg,416,416,vehicle,2,0,322,416
abca9401dcf8f7ba_jpg.rf.51d0c3f2f9cd74221f7cd9bc58d3f076.jpg,416,416,license-plate,25,180,53,199
abca9401dcf8f7ba_jpg.rf.51d0c3f2f9cd74221f7cd9bc58d3f076.jpg,416,416,license-plate,188,250,239,284
abca9401dcf8f7ba_jpg.rf.51d0c3f2f9cd74221f7cd9bc58d3f076.jpg,416,416,vehicle,0,50,154,257
abca9401dcf8f7ba_jpg.rf.51d0c3f2f9cd74221f7cd9bc58d3f076.jpg,416,416,vehicle,26,131,345,386
575d96d014e4fbab_jpg.rf.44ac0961e4e6bfe5faef53681f1f774f.jpg,416,416,license-plate,152,250,213,295
575d96d014e4fbab_jpg.rf.44ac0961e4e6bfe5faef53681f1f774f.jpg,416,416,vehicle,0,0,129,322
140e8d10ff02e7e7_jpg.rf.4d75a1fb3e22c9901df909c9c4e7b62d.jpg,416,416,license-plate,202,240,229,260
140e8d10ff02e7e7_jpg.rf.4d75a1fb3e22c9901df909c9c4e7b62d.jpg,416,416,vehicle,74,142,166,184
140e8d10ff02e7e7_jpg.rf.4d75a1fb3e22c9901df909c9c4e7b62d.jpg,416,416,vehicle,154,114,416,303
0673b967f8c68eec_jpg.rf.4faffea417c05ccc1ee9698260279192.jpg,416,416,license-plate,88,299,195,355
0673b967f8c68eec_jpg.rf.4faffea417c05ccc1ee9698260279192.jpg,416,416,vehicle,10,0,416,404
5ff91ccfc6f15d04_jpg.rf.5a4938c97fb03b185fc5566a62266c88.jpg,416,416,license-plate,108,162,220,202
5ff91ccfc6f15d04_jpg.rf.5a4938c97fb03b185fc5566a62266c88.jpg,416,416,vehicle,0,1,415,416
12d3b6665f7e1cf6_jpg.rf.55b98df77fa4f2a3c9b773ec28593a99.jpg,416,416,license-plate,0,145,41,166
12d3b6665f7e1cf6_jpg.rf.55b98df77fa4f2a3c9b773ec28593a99.jpg,416,416,license-plate,282,99,298,105
12d3b6665f7e1cf6_jpg.rf.55b98df77fa4f2a3c9b773ec28593a99.jpg,416,416,vehicle,0,197,220,416
12d3b6665f7e1cf6_jpg.rf.55b98df77fa4f2a3c9b773ec28593a99.jpg,416,416,vehicle,0,54,257,232
12d3b6665f7e1cf6_jpg.rf.55b98df77fa4f2a3c9b773ec28593a99.jpg,416,416,vehicle,216,78,245,87
1f34454c4c073e1b_jpg.rf.51b3784a16f91c427d67f4972ed26c39.jpg,416,416,license-plate,37,181,63,195
1f34454c4c073e1b_jpg.rf.51b3784a16f91c427d67f4972ed26c39.jpg,416,416,license-plate,144,285,250,316
1f34454c4c073e1b_jpg.rf.51b3784a16f91c427d67f4972ed26c39.jpg,416,416,vehicle,0,90,13,114
1f34454c4c073e1b_jpg.rf.51b3784a16f91c427d67f4972ed26c39.jpg,416,416,vehicle,0,112,42,274
1f34454c4c073e1b_jpg.rf.51b3784a16f91c427d67f4972ed26c39.jpg,416,416,vehicle,0,74,126,215
1f34454c4c073e1b_jpg.rf.51b3784a16f91c427d67f4972ed26c39.jpg,416,416,vehicle,36,54,384,367
53925df03b471f5d_jpg.rf.4a37171cc642509f5596aed76fc4ad9a.jpg,416,416,license-plate,213,332,225,338
53925df03b471f5d_jpg.rf.4a37171cc642509f5596aed76fc4ad9a.jpg,416,416,vehicle,198,309,240,356
53925df03b471f5d_jpg.rf.4a37171cc642509f5596aed76fc4ad9a.jpg,416,416,vehicle,240,318,251,330
125622a2508e3b1d_jpg.rf.54dfdcb44977cd21fe102c79e2af2014.jpg,416,416,license-plate,119,306,152,334
125622a2508e3b1d_jpg.rf.54dfdcb44977cd21fe102c79e2af2014.jpg,416,416,vehicle,0,139,137,330
125622a2508e3b1d_jpg.rf.54dfdcb44977cd21fe102c79e2af2014.jpg,416,416,vehicle,62,153,352,374
125622a2508e3b1d_jpg.rf.54dfdcb44977cd21fe102c79e2af2014.jpg,416,416,vehicle,375,206,416,416
5373ec295ea62c47_jpg.rf.4c37ba375aae44010abec238c2958a80.jpg,416,416,license-plate,338,238,386,265
5373ec295ea62c47_jpg.rf.4c37ba375aae44010abec238c2958a80.jpg,416,416,vehicle,0,33,79,240
5373ec295ea62c47_jpg.rf.4c37ba375aae44010abec238c2958a80.jpg,416,416,vehicle,10,85,402,328
5373ec295ea62c47_jpg.rf.4c37ba375aae44010abec238c2958a80.jpg,416,416,vehicle,66,61,182,113
894cacdb385fdb6b_jpg.rf.587b44f08db587e1ed7408d5b50b5334.jpg,416,416,license-plate,196,283,244,315
894cacdb385fdb6b_jpg.rf.587b44f08db587e1ed7408d5b50b5334.jpg,416,416,vehicle,0,153,93,349
894cacdb385fdb6b_jpg.rf.587b44f08db587e1ed7408d5b50b5334.jpg,416,416,vehicle,108,141,350,355
0787b0fa95f545a5_jpg.rf.5918f5ea12fee9653f005937787e7cd2.jpg,416,416,license-plate,32,84,43,89
0787b0fa95f545a5_jpg.rf.5918f5ea12fee9653f005937787e7cd2.jpg,416,416,license-plate,186,233,248,270
0787b0fa95f545a5_jpg.rf.5918f5ea12fee9653f005937787e7cd2.jpg,416,416,vehicle,35,67,320,322
0787b0fa95f545a5_jpg.rf.5918f5ea12fee9653f005937787e7cd2.jpg,416,416,vehicle,50,54,416,136
a52079c6cc4050cd_jpg.rf.55cdcc8e9eed5f8a6d1ef3dc9b702ce4.jpg,416,416,license-plate,182,296,235,330
a52079c6cc4050cd_jpg.rf.55cdcc8e9eed5f8a6d1ef3dc9b702ce4.jpg,416,416,vehicle,39,31,352,381
09453a7c716a9ef3_jpg.rf.5776237b99f425a57da152b3a1adecc3.jpg,416,416,license-plate,201,343,265,371
128a59bca025bed6_jpg.rf.53f85602d60bdfd64057a8987fd20456.jpg,416,416,license-plate,181,213,234,250
128a59bca025bed6_jpg.rf.53f85602d60bdfd64057a8987fd20456.jpg,416,416,vehicle,81,74,333,347
6306fc7f3573eb70_jpg.rf.5d8fa9eef0a6ce20bae6ff3a323efe5a.jpg,416,416,license-plate,217,264,225,270
6306fc7f3573eb70_jpg.rf.5d8fa9eef0a6ce20bae6ff3a323efe5a.jpg,416,416,license-plate,407,275,416,287
6306fc7f3573eb70_jpg.rf.5d8fa9eef0a6ce20bae6ff3a323efe5a.jpg,416,416,vehicle,26,253,36,264
6306fc7f3573eb70_jpg.rf.5d8fa9eef0a6ce20bae6ff3a323efe5a.jpg,416,416,vehicle,45,251,54,260
6306fc7f3573eb70_jpg.rf.5d8fa9eef0a6ce20bae6ff3a323efe5a.jpg,416,416,vehicle,191,241,205,266
6306fc7f3573eb70_jpg.rf.5d8fa9eef0a6ce20bae6ff3a323efe5a.jpg,416,416,vehicle,194,221,199,236
6306fc7f3573eb70_jpg.rf.5d8fa9eef0a6ce20bae6ff3a323efe5a.jpg,416,416,vehicle,197,242,244,295
6306fc7f3573eb70_jpg.rf.5d8fa9eef0a6ce20bae6ff3a323efe5a.jpg,416,416,vehicle,234,245,246,266
6306fc7f3573eb70_jpg.rf.5d8fa9eef0a6ce20bae6ff3a323efe5a.jpg,416,416,vehicle,347,235,416,323
9a4fe6361597f264_jpg.rf.54e8f86f1239f5b98911c90550acff79.jpg,416,416,license-plate,154,260,257,294
9a4fe6361597f264_jpg.rf.54e8f86f1239f5b98911c90550acff79.jpg,416,416,vehicle,47,55,365,378
0c756c9366a8cb10_jpg.rf.5448d5081af4eddc034b35111e17a035.jpg,416,416,license-plate,92,208,104,214
0c756c9366a8cb10_jpg.rf.5448d5081af4eddc034b35111e17a035.jpg,416,416,license-plate,259,315,308,346
0c756c9366a8cb10_jpg.rf.5448d5081af4eddc034b35111e17a035.jpg,416,416,vehicle,11,188,47,205
0c756c9366a8cb10_jpg.rf.5448d5081af4eddc034b35111e17a035.jpg,416,416,vehicle,76,180,138,243
0c756c9366a8cb10_jpg.rf.5448d5081af4eddc034b35111e17a035.jpg,416,416,vehicle,98,171,386,416
003a5aaf6d17c917_jpg.rf.60e9d14047fc5cd445db13a7bb7264d4.jpg,416,416,license-plate,87,154,138,213
003a5aaf6d17c917_jpg.rf.60e9d14047fc5cd445db13a7bb7264d4.jpg,416,416,vehicle,20,27,401,396
185fd6653258d3ed_jpg.rf.4fc8daf7d5edd887812b41e5abb28373.jpg,416,416,license-plate,282,234,317,258
185fd6653258d3ed_jpg.rf.4fc8daf7d5edd887812b41e5abb28373.jpg,416,416,vehicle,121,127,382,376
299f0363ae21d1c3_jpg.rf.5bfac70601a5bc5ad1e57f96a4b14b77.jpg,416,416,license-plate,188,241,239,282
299f0363ae21d1c3_jpg.rf.5bfac70601a5bc5ad1e57f96a4b14b77.jpg,416,416,vehicle,0,106,88,169
299f0363ae21d1c3_jpg.rf.5bfac70601a5bc5ad1e57f96a4b14b77.jpg,416,416,vehicle,66,96,349,372
299f0363ae21d1c3_jpg.rf.5bfac70601a5bc5ad1e57f96a4b14b77.jpg,416,416,vehicle,135,66,253,105
299f0363ae21d1c3_jpg.rf.5bfac70601a5bc5ad1e57f96a4b14b77.jpg,416,416,vehicle,361,111,416,262
428a5131c8cff7da_jpg.rf.605747487689d2b3195531eee0aa91e2.jpg,416,416,license-plate,169,212,254,260
428a5131c8cff7da_jpg.rf.605747487689d2b3195531eee0aa91e2.jpg,416,416,vehicle,38,0,416,292
a56e82026bb71ad5_jpg.rf.6c3d68f3c6749220361374273692fb06.jpg,416,416,license-plate,172,248,252,311
a56e82026bb71ad5_jpg.rf.6c3d68f3c6749220361374273692fb06.jpg,416,416,vehicle,0,32,416,416
9238f5062ff1dc8d_jpg.rf.6187b2d577f93cd320ee3739456d428b.jpg,416,416,license-plate,330,269,360,294
9238f5062ff1dc8d_jpg.rf.6187b2d577f93cd320ee3739456d428b.jpg,416,416,vehicle,169,176,403,354
ad10c7d29f111692_jpg.rf.68d20b05ed46f3723fe0848808ea6d17.jpg,416,416,license-plate,311,318,362,343
ad10c7d29f111692_jpg.rf.68d20b05ed46f3723fe0848808ea6d17.jpg,416,416,vehicle,22,149,388,382
85f0b4db3eb512ce_jpg.rf.5f776753915463096616a41c6587c07f.jpg,416,416,license-plate,302,210,339,229
85f0b4db3eb512ce_jpg.rf.5f776753915463096616a41c6587c07f.jpg,416,416,vehicle,45,127,369,321
0801961485534636_jpg.rf.6a30289a294b84db92e68e901cefb15e.jpg,416,416,license-plate,167,351,238,398
0801961485534636_jpg.rf.6a30289a294b84db92e68e901cefb15e.jpg,416,416,vehicle,23,4,358,415
0801961485534636_jpg.rf.6a30289a294b84db92e68e901cefb15e.jpg,416,416,vehicle,281,7,320,29
228bd52bbe043677_jpg.rf.6ad711db0f4e140e223c20f4a024a92c.jpg,416,416,license-plate,203,146,236,168
228bd52bbe043677_jpg.rf.6ad711db0f4e140e223c20f4a024a92c.jpg,416,416,license-plate,373,111,386,119
228bd52bbe043677_jpg.rf.6ad711db0f4e140e223c20f4a024a92c.jpg,416,416,vehicle,6,103,40,123
228bd52bbe043677_jpg.rf.6ad711db0f4e140e223c20f4a024a92c.jpg,416,416,vehicle,57,100,87,117
228bd52bbe043677_jpg.rf.6ad711db0f4e140e223c20f4a024a92c.jpg,416,416,vehicle,116,97,141,122
228bd52bbe043677_jpg.rf.6ad711db0f4e140e223c20f4a024a92c.jpg,416,416,vehicle,135,70,301,228
228bd52bbe043677_jpg.rf.6ad711db0f4e140e223c20f4a024a92c.jpg,416,416,vehicle,260,90,288,122
228bd52bbe043677_jpg.rf.6ad711db0f4e140e223c20f4a024a92c.jpg,416,416,vehicle,300,72,415,167
03b7b71e1ffcb7a8_jpg.rf.73fadea76a5c1ed0c8638d5ba36979ec.jpg,416,416,license-plate,0,192,26,228
03b7b71e1ffcb7a8_jpg.rf.73fadea76a5c1ed0c8638d5ba36979ec.jpg,416,416,vehicle,0,70,397,339
50c37aeaf19acd5b_jpg.rf.6a6a60ed65b0f96558ecd406377ef6c9.jpg,416,416,license-plate,287,277,344,331
50c37aeaf19acd5b_jpg.rf.6a6a60ed65b0f96558ecd406377ef6c9.jpg,416,416,vehicle,0,20,367,380
7275e72e1996267f_jpg.rf.783fcc2e29a1935f15dff26a476366ac.jpg,416,416,license-plate,182,186,299,227
7275e72e1996267f_jpg.rf.783fcc2e29a1935f15dff26a476366ac.jpg,416,416,vehicle,30,24,392,366
7275e72e1996267f_jpg.rf.783fcc2e29a1935f15dff26a476366ac.jpg,416,416,vehicle,206,2,344,14
7275e72e1996267f_jpg.rf.783fcc2e29a1935f15dff26a476366ac.jpg,416,416,vehicle,212,0,342,35
7275e72e1996267f_jpg.rf.783fcc2e29a1935f15dff26a476366ac.jpg,416,416,vehicle,348,48,416,182
18098dc9ee6aad80_jpg.rf.78b900dcb3a8fdc95c0566f08f8657ac.jpg,416,416,license-plate,257,240,317,260
